datetime,open,high,low,close,volume
2018-03-02,30.614080825731207,30.876665691848753,30.17945366851537,30.650297164916992,801800
2018-03-05,30.143239660754165,31.845528823050504,30.143239660754165,31.700653076171875,827600
2018-03-06,31.872693018093315,32.45219596229519,31.691597484502726,32.29826354980469,688300
2018-03-07,31.21169463323829,33.439160183094174,31.21169463323829,32.859657287597656,1117200
2018-03-08,33.01359581622767,33.493499597331336,32.90493985530885,33.44822311401367,420600
2018-03-09,33.683638548098976,34.20881175081194,33.3395574092879,34.091102600097656,440000
2018-03-12,34.10920657563301,34.733985894869065,34.10920657563301,34.426124572753906,655800
2018-03-13,34.516676985127766,34.74304554462592,33.928120802898626,34.00055694580078,581400
2018-03-14,34.208815089883835,34.36274750415721,33.475383178806716,33.611202239990234,801000
2018-03-15,31.655379346756355,32.23488232134345,30.867617706558917,31.338464736938477,2477700
2018-03-16,31.45617673284752,31.75498143700683,31.148315351953315,31.67348861694336,1296100
2018-03-19,31.637265807033227,31.72781529521322,30.740848325764944,31.202638626098633,818500
2018-03-20,31.220747939000773,31.410896679452772,30.967216285064776,31.211694717407227,339500
2018-03-21,31.10302793005277,31.37467287073462,30.9853188068068,31.184520721435547,624600
2018-03-22,30.958160241386228,31.365624303608875,30.369604110717777,30.369604110717773,644000
2018-03-23,30.360546339013947,30.37865623602684,29.39168930053711,29.39168930053711,666700
2018-03-26,29.826311530773694,30.34243142084825,29.518450240719652,30.15228271484375,1054600
2018-03-27,30.215678949952405,30.469214123943583,29.54562984623648,29.672395706176758,699000
2018-03-28,29.63616826331759,30.351493664728935,29.63616826331759,30.088905334472656,784000
2018-03-29,30.315275192260742,30.65935634849653,30.079853424800394,30.315275192260742,2581000
2018-04-02,30.24283464008221,30.360543779578457,29.292084124658167,29.70860481262207,468200
2018-04-03,29.971194036024954,30.41487790491662,29.72671904655493,30.315275192260742,828000
2018-04-04,29.82830472265056,30.41995347233979,29.728178641496765,30.383546829223633,748100
2018-04-05,30.492774225431088,30.765843150908367,30.31983138282276,30.529184341430664,464700
2018-04-06,30.283420370985983,30.48367253080007,29.43690429646602,29.70087242126465,675800
2018-04-09,29.828295466537462,29.983033200478193,29.200236796367236,29.25484848022461,478400
2018-04-10,29.582539191263077,29.919324049823278,29.44600300609194,29.600744247436523,411800
2018-04-11,29.29126639636981,29.79189330804667,29.29126639636981,29.637155532836914,390700
2018-04-12,29.782790944564812,29.928427919774396,29.38228665854392,29.40049171447754,448900
2018-04-13,29.62805128514531,29.764587475798436,29.227550450027486,29.354982376098633,440600
2018-04-16,29.50971911415558,29.609845187480584,29.354981344296533,29.54612922668457,397300
2018-04-17,29.79189562995389,29.828305746579627,29.436905673502515,29.55523681640625,503400
2018-04-18,29.655359415956863,29.737276960348236,29.500618174612278,29.600744247436523,621500
2018-04-19,29.51882574573217,29.60074676936248,29.136526478037485,29.33677864074707,343100
2018-04-20,29.23664325480299,29.327668514456526,28.87255089683538,28.899858474731445,518900
2018-04-23,28.927173485472014,29.227549974993266,28.854354995167764,29.081912994384766,1353000
2018-04-24,29.291265689700676,29.69176651492793,28.908968184798482,29.10921859741211,617900
2018-04-25,29.063709199010066,29.282162943272972,28.863457039886022,29.19114112854004,495100
2018-04-26,29.227547858586103,29.245752913876352,28.863453697299658,28.98178482055664,443800
2018-04-27,28.963577589104133,29.15472544690106,28.45384823218282,28.499359130859375,526300
2018-04-30,28.599485963918497,28.726917872559024,28.280904456187635,28.33551788330078,1942000
2018-05-01,28.253603406619618,28.299114314250925,27.543621789114287,27.889509201049805,856700
2018-05-02,27.880407397453162,27.907714984420107,27.66195191010726,27.752975463867188,854900
2018-05-03,27.72566709051405,27.862203285346297,27.452598173109223,27.53451919555664,646500
2018-05-04,27.452595297111163,27.7074608664839,27.188628936090875,27.59823226928711,760800
2018-05-07,27.64374569429846,27.64374569429846,27.388880117677925,27.434391021728516,730700
2018-05-08,27.30696105127639,27.752974540111655,27.30696105127639,27.689258575439453,1152400
2018-05-09,27.816687925452793,27.92591652342669,27.652845896556784,27.6983585357666,434700
2018-05-10,27.72566511816803,27.87130383137065,27.498107124475396,27.661949157714844,835800
2018-05-11,27.634647703589287,27.816693085811348,27.49811149676026,27.680158615112305,518400
2018-05-14,27.762078384029305,27.853101939071777,27.54362289360532,27.57093048095703,523600
2018-05-15,27.4161885529678,27.734768363472185,27.37977843969315,27.525415420532227,725700
2018-05-16,27.51630834980666,27.725661258186527,27.407081500273456,27.56182098388672,398500
2018-05-17,27.57092235900048,27.67104667753524,27.30695430075111,27.397977828979492,692600
2018-05-18,27.40708448570313,27.498106291519235,27.052092845727614,27.061195373535156,594000
2018-05-21,27.188626547819165,27.361569352005628,26.851839994164862,27.32516098022461,812800
2018-05-22,27.161322886747772,27.516312809459187,27.033890962929267,27.170425415039062,659800
2018-05-23,27.079401341804868,27.115811454262165,26.57877444842507,26.74261474609375,694200
2018-05-24,26.779023655707004,26.78812618341247,26.424033755842178,26.6060791015625,1040600
2018-05-25,26.5059547690617,26.824534558104677,26.5059547690617,26.6060791015625,661800
2018-05-29,26.442238299246313,26.77902489542113,25.978021517684667,26.232885360717773,1326100
2018-05-30,26.36031579307819,26.951967934992012,26.36031579307819,26.533260345458984,1436200
2018-05-31,26.478646120362676,26.533259548267996,25.723153712509063,25.90519905090332,1077100
2018-06-01,26.069044833511807,26.11455747677677,25.84148682557646,25.932510375976562,694800
2018-06-04,26.04173578326844,26.333009719848633,25.714051736550918,26.333009719848633,1380900
2018-06-05,26.196476790655176,26.424034783754973,25.64123473193017,26.13275909423828,870700
2018-06-06,26.141862925639824,26.669797426507134,25.978022620788423,26.396728515625,1665400
2018-06-07,27.352470391850122,29.946633626485685,27.088504019595064,29.2912654876709,2746900
2018-06-08,29.200245852638947,29.464210508420027,27.37067748629794,27.58003044128418,1516100
2018-06-11,27.534515352043737,28.40833715466722,27.534515352043737,27.944120407104492,1677500
2018-06-12,28.05334737856081,28.37192889644603,27.74386838817284,28.299110412597656,1269300
2018-06-13,28.271805321150108,28.617694452003544,28.162578453818316,28.317317962646484,2089200
2018-06-14,28.280905357603164,28.353723841451536,27.86219950950744,28.299110412597656,980700
2018-06-15,28.189878577874275,28.49025500623183,27.962320624993414,28.444744110107422,990300
2018-06-18,28.153475394184483,28.362828332727474,27.96232577576674,28.171680450439453,795900
2018-06-19,28.0442469189322,28.10796287998148,27.652846888338367,28.01694107055664,646900
2018-06-20,28.25359810740312,28.25359810740312,27.570924204196107,27.652843475341797,538000
2018-06-21,27.616441077581463,27.925920119542223,27.53452005258421,27.72566795349121,631500
2018-06-22,27.82579270993448,27.971429694957553,27.47990530453713,27.743871688842773,2040300
2018-06-25,27.598231799266273,27.625539382132814,27.161320890179383,27.4252872467041,592900
2018-06-26,27.416191111615095,27.60733901575682,26.970175863024558,27.516315460205078,549300
2018-06-27,27.470800766992852,27.625540269279856,27.006582260131836,27.006582260131836,465100
2018-06-28,26.98837685827205,27.088502927918018,26.596976843615618,26.678897857666016,376700
2018-06-29,26.651593309468495,27.05209413531448,26.542364706700663,26.560569763183594,439300
2018-07-02,26.387624059204803,26.906455993652344,26.105452640425025,26.906455993652344,1319200
2018-07-03,26.874409918093008,27.350549791275427,26.81031450179328,27.066696166992188,287300
2018-07-05,27.24982604107417,27.533677904474278,26.975129168278464,27.487895965576172,804800
2018-07-06,27.487899924015828,27.75343835150838,27.341395602681466,27.533681869506836,553700
2018-07-09,27.6710302056858,28.147170136218175,27.5886213043833,28.128856658935547,383700
2018-07-10,28.14716780555109,28.41270796475372,28.018976968125916,28.284515380859375,852600
2018-07-11,28.18379167035193,28.35776443166971,27.899938066471158,28.17463493347168,354700
2018-07-12,28.284512623090002,28.44017365898739,27.991504025275862,28.43101692199707,810100
2018-07-13,28.385237510193953,29.007881709207467,28.385237510193953,28.733184814453125,657700
2018-07-16,28.74234095358335,28.75149769119802,27.460427377504928,27.606931686401367,1154900
2018-07-17,27.49705046877545,27.57945934927232,26.773684016962665,26.865249633789062,944800
2018-07-18,26.819472261966872,27.18573304512318,26.636340997154132,27.13079261779785,399000
2018-07-19,27.048383064865867,27.579461589841408,26.83778160511512,27.487895965576172,456200
2018-07-20,27.542835069414316,27.579462018277002,27.258983201604682,27.414644241333008,468000
2018-07-23,27.41464377966326,27.46958245556306,27.16741711841063,27.323078155517578,378800
2018-07-24,27.414645113956823,27.661870040773078,27.14910496565719,27.350549697875977,376800
2018-07-25,27.33223296622452,27.817527770996094,27.29560602056008,27.817527770996094,490200
2018-07-26,27.918252699285265,28.485958184146675,27.762591658796577,28.202104568481445,781600
2018-07-27,28.247887233493106,28.504268881638712,28.138008136809994,28.220417022705078,526600
2018-07-30,28.229573627841198,28.458486810599066,28.192948426763813,28.257043838500977,477700
2018-07-31,28.38523764768655,28.58668064097349,28.138010965150876,28.568368911743164,2277500
2018-08-01,28.586681074447565,29.071977709027966,28.385238078106045,28.4951171875,714900
2018-08-02,28.366924602128854,28.495117187499996,28.119697915844355,28.4951171875,278300
2018-08-03,28.485960449511403,28.678246707864325,28.366924602128854,28.4951171875,406700
2018-08-06,28.485958867630135,28.888844837940123,28.302827610966247,28.751497268676758,370400
2018-08-07,28.87053488774916,29.09029136140041,28.68740361980518,28.78812599182129,505500
2018-08-08,28.843063921648696,28.85222065945409,28.623307453726717,28.733184814453125,369100
2018-08-09,28.769808642916605,28.91631293896259,28.52258198841314,28.540895462036133,547900
2018-08-10,28.394394044219915,28.40355078195959,28.110542160166474,28.275358200073242,607100
2018-08-13,28.266199664528767,28.266199664528767,28.000659542781378,28.156320571899414,406800
2018-08-14,28.247891521327464,28.751499903602596,28.11969893132692,28.559213638305664,570600
2018-08-15,28.513426270673744,28.696557520510833,28.26620135380341,28.5225830078125,596100
2018-08-16,28.67824614528621,28.916316088911916,28.650777678328463,28.815593719482422,380000
2018-08-17,28.843064853505744,29.172700439273104,28.724030751128208,29.163543701171875,159900
2018-08-20,29.20932525028937,29.667153416814728,29.191011774334516,29.566431045532227,544900
2018-08-21,29.813655182804258,30.619427098303607,29.65799239696451,30.170759201049805,574300
2018-08-22,30.13412580648186,30.399665888919237,29.950994594699623,30.19822120666504,375600
2018-08-23,29.071979471524294,29.584746351157108,27.378021263259726,27.79006576538086,1587100
2018-08-24,27.716808509987874,27.973190156219776,27.515363791983976,27.92740821838379,599300
2018-08-27,28.028132653846118,28.366923210457234,27.964037237539642,28.055601119995117,351700
2018-08-28,28.11969514041228,28.56836652522334,28.11969514041228,28.394392013549805,570600
2018-08-29,28.467641665077,28.980406671536972,28.376076048734788,28.916311264038086,372400
2018-08-30,28.989572827133003,29.26426801894495,28.760659585133237,28.95294761657715,366000
2018-08-31,28.87969003668056,29.08113302315912,28.72402899143423,29.044506072998047,327700
2018-09-04,28.916315050380437,28.980410466272065,28.531740808561555,28.751497268676758,521500
2018-09-05,28.696559675973678,29.355830827731314,28.61415078200397,29.227638244628906,480900
2018-09-06,29.245949009709502,29.355828106975014,28.879688262939453,28.879688262939453,580400
2018-09-07,30.17076062019138,32.102788597410026,29.02619461406074,30.903282165527344,2923800
2018-09-10,30.9490677943722,31.72737486702936,30.9490677943722,31.1047306060791,1062900
2018-09-11,30.949066313417354,31.09557063292824,30.317267090452628,31.07725715637207,689300
2018-09-12,31.132191899715895,31.84639989026338,30.738460958019754,31.773149490356445,458300
2018-09-13,31.855567050353038,32.002071383010524,31.470990994040374,31.507617950439453,379900
2018-09-14,31.461834389155182,31.855565417921547,31.132198784333237,31.76399803161621,680400
2018-09-17,31.672432218813867,31.809781543478813,31.42520553018002,31.599178314208984,422300
2018-09-18,31.69989465474344,32.194347937927,31.68158118207689,32.03868865966797,610500
2018-09-19,31.919656421826904,32.05700224285815,30.784245439435942,30.884967803955078,942300
2018-09-20,31.02232551574707,31.370271150899846,30.84834920523159,31.02232551574707,360000
2018-09-21,31.01315980729422,31.187136077295246,30.747623146080194,30.912437438964844,797500
2018-09-24,30.94906956664054,30.94906956664054,30.198234413605615,30.39967918395996,335400
2018-09-25,30.390515152472815,30.66521378662392,30.271482803474786,30.610273361206055,329100
2018-09-26,30.729305800398144,30.848338136215386,29.960157394409176,29.96015739440918,489800
2018-09-27,29.960158467510457,30.23485358814447,29.548114040090447,29.57558250427246,376700
2018-09-28,29.484022286107365,29.70377701270176,29.364986438321335,29.529804229736328,407200
2018-10-01,29.703771361874924,29.841120659570976,29.374139334692323,29.410762786865234,1075600
2018-10-02,29.419926884910264,30.097508034096528,29.291734299024114,29.694622039794922,812500
2018-10-03,29.772872996338144,29.874141833260357,29.26653232361628,29.358592987060547,544000
2018-10-04,29.220501662883827,29.220501662883827,28.797016971337314,29.082408905029297,476200
2018-10-05,29.05478886788137,29.37700646481938,28.898283278279745,29.32176971435547,449900
2018-10-08,29.303352320345397,29.57953954158952,29.192877080658874,29.561126708984375,701900
2018-10-09,29.54271685674692,30.187152015384942,29.404624110165784,30.058265686035156,697700
2018-10-10,30.003029012561353,30.38968802419343,29.7820784974221,29.800491333007812,1020000
2018-10-11,29.607162964054954,29.736049306214657,28.622099049675025,28.732572555541992,633700
2018-10-12,29.063992478998568,29.165261308357067,27.80274322219028,28.097341537475586,594000
2018-10-15,27.97766306698152,29.036378297772675,27.931632733444804,28.815427780151367,644500
2018-10-16,29.008761468625345,29.929380507917344,28.557657489672685,29.8741455078125,399400
2018-10-17,29.726843160044194,30.159532499710494,29.42303664421431,29.993824005126953,330600
2018-10-18,29.855728070337694,30.049057564695882,29.02716983347702,29.330974578857422,450400
2018-10-19,29.312561523814377,29.78207650827863,29.174468778034036,29.27573585510254,400200
2018-10-22,29.377005687983413,29.505892020972535,28.88907609661167,29.09161376953125,263700
2018-10-23,28.769398482640927,28.815428817835258,28.20781926235746,28.318294525146484,371100
2018-10-24,28.281466964257522,28.309086217097192,27.259579192414403,27.37925910949707,599900
2018-10-25,27.498941193939157,28.023694714131448,27.370053101370342,27.7567138671875,514100
2018-10-26,27.416082494392196,28.28146460655667,27.139895256853865,28.097341537475586,704400
2018-10-29,28.419563114149938,28.879873485732936,27.53576628761933,27.894807815551758,676400
2018-10-30,27.94083688569727,28.622095951278364,27.894804799948496,28.5944766998291,427300
2018-10-31,28.88907220756741,28.935104288827112,28.26305170593465,28.30908203125,1620400
2018-11-01,28.35511651643663,29.450655627918955,28.198610929082015,29.257326126098633,589000
2018-11-02,29.404623305557394,29.607159211271366,28.971930487246667,29.469064712524414,342400
2018-11-05,29.542719268507515,29.87414329211413,29.05478965108052,29.082408905029297,614300
2018-11-06,29.091616004986847,29.432244698616827,28.907491152901375,29.413833618164062,369900
2018-11-07,29.551921237618618,30.19635639014166,29.073199837742855,30.10429573059082,283700
2018-11-08,30.067470412852472,30.32524307211385,29.717633581076964,29.95699691772461,215000
2018-11-09,29.89255538939764,30.03985456159515,29.183677025731733,29.37700653076172,377900
2018-11-12,29.36780075184657,29.377007169802262,28.124962422942964,28.189407348632812,511600
2018-11-13,28.281470493760093,28.41035860048572,27.480531376843977,27.683067321777344,506300
2018-11-14,27.959258372875503,28.143381505019754,27.360853364557748,27.784339904785156,465500
2018-11-15,27.600206880761657,28.704952371752757,27.388464551037472,28.50241470336914,332100
2018-11-16,28.309087080012826,29.05478936996817,28.106551154182082,28.971933364868164,535200
2018-11-19,28.843047741974843,29.073202927198373,28.235438193460304,28.83384132385254,331300
2018-11-20,28.557653417489924,28.612890165663092,27.526557501238248,27.618619918823242,325700
2018-11-21,27.77512704978803,28.272261322939997,27.5173526173737,27.922426223754883,275300
2018-11-23,27.729097141107097,28.26305709390135,27.729097141107097,27.830364227294922,131300
2018-11-26,28.088138161016655,28.299880503554856,27.600208551044364,28.02369499206543,393600
2018-11-27,27.747508156931566,27.894807332813436,27.24116745933072,27.775127410888672,474800
2018-11-28,27.92242397268192,28.5300334552966,27.517350398957294,28.226228713989258,1371200
2018-11-29,28.226231775337997,29.377007701455643,28.226231775337997,28.83384132385254,680600
2018-11-30,28.723364735514618,29.27573571601163,28.603683068714282,29.16526222229004,388400
2018-12-03,29.51510173211552,29.61636706196195,28.088138553622173,28.557655334472656,399400
2018-12-04,28.530031798006565,28.815423688488085,27.277987237012418,27.29640007019043,559600
2018-12-06,26.95577239085301,27.12148262749108,26.13641884485535,26.799266815185547,684100
2018-12-07,26.863707883872504,27.21354291965693,25.860231345618192,25.96150016784668,345500
2018-12-10,25.989119239276967,26.13641839549686,25.188180296824346,25.38150978088379,347300
2018-12-11,25.63007998713067,25.832615905502973,24.53454088133114,24.865964889526367,619100
2018-12-12,25.234212741011618,25.43674865881418,24.884377654635447,25.12373924255371,456000
2018-12-13,25.188183734360333,25.215801232455355,24.129468490118953,24.22153091430664,463900
2018-12-14,23.97296233304205,24.322797403985284,23.6231255061543,23.844074249267578,684500
2018-12-17,23.899310507245776,24.654220892373246,23.60471218912017,23.88089942932129,967900
2018-12-18,24.157086262737813,25.07770693626873,24.12946701039184,24.91199493408203,949900
2018-12-19,24.396448880052375,29.855729985860524,24.332005711131686,28.336706161499023,3126900
2018-12-20,28.014484946285393,28.990342283909627,27.600204976756768,28.603681564331055,1288100
2018-12-21,28.576066982803773,28.750983649148353,27.60020778977535,27.79353904724121,1371000
2018-12-24,27.52655654197751,27.931630111668497,26.44022391540979,26.49546241760254,381600
2018-12-26,26.808471672087403,28.68653671486592,26.394191714738415,28.63129997253418,668400
2018-12-27,28.244642746555556,28.63130350243721,27.59100115059021,28.364322662353516,744200
2018-12-28,28.576068588146526,29.128439626920912,28.235438142020598,28.622098922729492,999800
2018-12-31,28.852248457185464,29.58874420194773,28.769392466406664,29.561126708984375,978400
2019-01-02,29.17229040157447,29.283386677784982,28.385351087402213,28.959354400634766,1039300
2019-01-03,28.90380663420936,29.45003503586278,28.505709554863834,28.653839111328125,720600
2019-01-04,28.968613569889076,29.635194778442383,28.74641747924661,29.635194778442383,1242800
2019-01-07,29.737032842411185,31.13500870201255,29.237096081045372,30.996135711669922,881400
2019-01-08,31.505336324985787,33.22734475566066,31.34795020452221,32.384857177734375,1673300
2019-01-09,32.579265333341795,32.634815226410815,31.746038127423905,32.32929611206055,1051100
2019-01-10,32.29227798381888,32.64408350459559,31.82011255230601,32.57927703857422,494100
2019-01-11,31.57013590530372,32.19968731324116,31.023907581701728,31.73678207397461,901300
2019-01-14,31.477557479915525,32.051559009794616,31.199815032018343,31.579397201538086,659300
2019-01-15,31.486813046798144,32.14414117535302,31.107230889144603,31.986751556396484,486600
2019-01-16,31.801593773236213,32.486695194356905,31.736787311578652,32.3755989074707,373700
2019-01-17,32.26449329159573,32.65333552336098,31.968234225339653,32.3663330078125,398100
2019-01-18,32.55150071735748,33.55137786556263,32.51446744556754,33.310665130615234,558400
2019-01-22,33.14401417650446,33.569886145830026,32.48668958928195,32.616302490234375,490400
2019-01-23,32.67186056274633,32.94960306736213,31.755306412657873,32.00527572631836,961000
2019-01-24,32.079338533184924,32.079338533184924,31.12575121867589,31.440526962280273,469600
2019-01-25,31.523849677212965,31.85714205250546,31.486816406249996,31.48681640625,708000
2019-01-28,31.17204179673195,31.347948074340824,30.690623383505642,31.34794807434082,636800
2019-01-29,31.347949331910414,31.46830570588888,30.727654356809733,30.875783920288086,521500
2019-01-30,31.05168151382781,31.05168151382781,30.311033903737584,31.02390480041504,621400
2019-01-31,31.042426634118335,31.88491409396851,30.801717444884133,31.653461456298828,2440900
2019-02-01,31.81084983006688,31.968235922256774,31.246104851386736,31.579397201538086,473100
2019-02-04,31.44051984198639,31.94045829772949,31.384973479139166,31.940458297729492,295600
2019-02-05,32.08859756391166,32.64408255121094,31.83862826012076,32.477439880371094,471900
2019-02-06,32.449657972857814,32.644077334172536,31.912689708509493,32.10710906982422,320200
2019-02-07,31.921946259753923,32.26449516278751,31.71826681550791,32.10710906982422,388100
2019-02-08,31.968234644599793,32.17191407970457,31.755298658666025,32.042301177978516,234500
2019-02-11,32.19969074404633,32.68111266798037,32.097851015487024,32.634822845458984,310400
2019-02-12,32.74591729894388,33.74579436172049,32.727400664630956,33.46805191040039,402000
2019-02-13,33.62543683866282,33.708759924338544,33.181048225621204,33.347694396972656,304200
2019-02-14,33.653206449717985,33.69949979482279,33.19030125216101,33.29214096069336,349100
2019-02-15,33.569881993469316,33.7180115093333,33.329172854572676,33.51433563232422,342000
2019-02-19,33.37546346415652,33.819852022374604,33.37546346415652,33.65320587158203,315300
2019-02-20,33.62544381386797,34.106865794116764,33.449541055035475,33.99576950073242,400300
2019-02-21,33.99576205719854,34.06982505934249,33.60691981796097,33.9587287902832,282100
2019-02-22,34.042053719188225,34.39386271056931,33.912440809649645,34.236473083496094,424600
2019-02-25,34.30127650234375,34.569762380731724,33.81985464403355,33.83837127685547,422200
2019-02-26,33.79207896021047,33.967981661472976,33.35694695030922,33.38472366333008,369600
2019-02-27,33.35695850805628,33.41250842165896,32.93108643216503,33.07921600341797,285300
2019-02-28,33.097723563885744,33.236596543961305,32.89404413489136,33.014400482177734,695900
2019-03-01,33.347692394134405,33.61617826870742,32.681107748763196,33.33843231201172,483400
2019-03-04,33.45878907405828,33.91243774817672,32.96811066604808,33.014400482177734,532900
2019-03-05,33.00514550327768,33.93095599670273,33.00514550327768,33.347694396972656,489700
2019-03-06,33.41249931701104,33.93095444096508,33.236596602732675,33.83837127685547,797900
2019-03-07,33.67172693321197,33.67172693321197,29.450031542998566,31.079458236694336,1694400
2019-03-08,30.838750798070933,30.857267432937114,29.672227523310426,30.264745712280273,1436900
2019-03-11,30.283262960118876,31.033170794786876,29.533356891294403,31.0146541595459,573300
2019-03-12,31.097976854874304,31.37571931656554,30.736911301506993,30.80171775817871,474200
2019-03-13,30.959100033208088,31.42200525606418,30.67210105531672,31.338682174682617,346500
2019-03-14,31.347941980724144,31.644201038207218,31.07019955579458,31.39423179626465,332100
2019-03-15,31.422003569335377,32.088588184605676,31.236844315481523,31.866392135620117,1080800
2019-03-18,31.92195014780229,32.227469351383114,31.64420766471163,32.08859634399414,455500
2019-03-19,32.199690242943596,32.56075579735333,31.97749768562392,32.15340042114258,443900
2019-03-20,32.32005150666628,32.46818107790722,31.671983308104377,32.00527572631836,481700
2019-03-21,31.903427775326552,32.60704570644971,31.903427775326552,32.3663330078125,629300
2019-03-22,32.08860161797443,32.08860161797443,31.107240915961015,31.366470336914062,816500
2019-03-25,31.403490237954475,32.07007492327933,31.162781063635368,31.9589786529541,405500
2019-03-26,32.144150525373256,32.468182876763,31.958987668141503,32.28302001953125,361700
2019-03-27,32.13487970663829,32.84775417327465,31.986750176667524,32.745914459228516,368600
2019-03-28,32.81998136954893,33.38472631274457,32.68110838848269,33.26436996459961,490800
2019-03-29,33.32917365153332,33.91243517930732,33.23659402628692,33.65320587158203,422900
2019-04-01,33.76431323939511,34.319798178942726,33.48656723793419,34.24573516845703,390800
2019-04-02,34.282768039963365,34.625320531277865,34.07909209375433,34.60680389404297,325900
2019-04-03,34.77425259279645,34.82076639828892,34.039322400177454,34.3928337097168,382400
2019-04-04,34.457956256934196,34.857981401102165,34.01141730388589,34.262596130371094,368600
2019-04-05,33.92768501517184,34.597491551642165,33.62068754317566,34.532371520996094,425300
2019-04-08,34.30910615279318,34.54167872030359,34.11374249901486,34.476558685302734,535800
2019-04-09,34.439341705339444,34.439341705339444,33.9462890625,33.9462890625,235000
2019-04-10,34.0579245045306,34.66261100020038,34.002105815438966,34.43003845214844,428400
2019-04-11,34.448641973481564,34.67191316351897,34.35561438108483,34.42073440551758,270400
2019-04-12,34.6812223241082,34.83006863477397,34.32771455426198,34.81146240234375,227200
2019-04-15,34.88588444042138,35.04403207980563,34.737038142093276,34.876583099365234,194700
2019-04-16,35.09055155762201,35.13706536327247,34.457953864203255,34.56958770751953,397200
2019-04-17,34.79286476270882,35.16497881893167,34.25329459033741,34.33702087402344,352400
2019-04-18,34.29980461806162,34.83006983995503,34.19747211054253,34.764949798583984,281900
2019-04-22,34.681225931448864,34.960315898155486,34.625410777128614,34.88589096069336,202400
2019-04-23,34.90448890341574,35.50917540715726,34.83936887299397,35.28590774536133,294100
2019-04-24,35.21148549307334,35.27660552842836,34.86727908494308,35.08124542236328,219900
2019-04-25,34.839371322814856,34.839371322814856,34.253287459031405,34.476558685302734,233200
2019-04-26,34.4765557646993,34.89518351173434,34.20677075753527,34.681217193603516,257300
2019-04-29,34.71843032639916,35.24869546178628,34.53237157478821,35.211483001708984,211100
2019-04-30,35.29520518626795,35.39753766527441,34.69051874933671,35.323116302490234,850300
2019-05-01,35.42545589970944,35.42545589970944,33.93698930841466,34.076534271240234,725300
2019-05-02,34.002110809897125,34.857979757807286,33.974203235639784,34.81146240234375,226000
2019-05-03,34.988221999043574,35.71384736480097,34.97891710786524,35.68593978881836,191900
2019-05-06,35.02542954504193,35.89059976670612,35.02542954504193,35.73244857788086,201400
2019-05-07,35.416144737304926,35.658022156862636,34.92309210718565,35.313812255859375,237100
2019-05-08,35.40684646561983,35.66732658730692,35.17427391446336,35.28590774536133,211600
2019-05-09,35.05333708090321,35.63942093501982,34.718432021408006,35.51848220825195,229200
2019-05-10,35.38824724372139,35.68593988425265,34.783557071455654,35.64872741699219,218800
2019-05-13,34.97890892129606,34.97890892129606,34.45794869807476,34.690521240234375,211000
2019-05-14,34.79285524655374,35.518480474183384,34.7742490165151,35.211483001708984,162200
2019-05-15,34.885886000863294,35.53708991596791,34.885886000863294,35.36033248901367,225300
2019-05-16,35.36033039878667,35.909201781372964,35.34172771694193,35.667327880859375,153500
2019-05-17,35.38824723157275,35.769666148921,35.21148978653436,35.220794677734375,181400
2019-05-20,34.941705090098154,35.36963777816212,34.80216012501057,34.85797882080078,211500
2019-05-21,35.12775859873382,35.40684851529831,34.951004727181925,35.2300910949707,307600
