datetime,open,high,low,close,volume
2018-04-11,104.55506681016621,105.64613786724075,103.60507726938695,104.33872985839844,577600
2018-04-12,104.8372392397202,105.90009401605143,103.80260076724576,104.0001220703125,850700
2018-04-13,104.536263284025,105.72139839087015,99.12791779919382,100.27542877197266,1530400
2018-04-16,100.57640610031905,101.61104458275791,98.77989152606341,100.12492370605469,971500
2018-04-17,102.28828085832806,103.39816777905205,100.43533338104503,101.77095794677734,1254300
2018-04-18,102.38231981394662,103.20062850194124,100.21898614188419,101.00907135009766,1303600
2018-04-19,101.15958635249166,101.78036667577615,97.34081895358965,98.93040466308594,1516400
2018-04-20,99.02443807553371,100.12491691835828,96.78585626157407,97.59475708007812,1064500
2018-04-23,97.12447351717566,99.3254313677276,96.0804272005592,99.25018310546875,1029500
2018-04-24,99.47594453562178,101.42294879689105,98.94921378775148,100.57642364501953,1162900
2018-04-25,100.47295420979607,102.8150010368298,100.11553568562843,101.41353607177734,1031300
2018-04-26,105.36397683434431,108.27978634215832,103.5392529050725,106.4550552368164,1672500
2018-04-27,106.42682572882264,109.68123770071145,105.95653485699935,109.42727661132812,1158600
2018-04-30,109.5401688240765,109.74709799329145,107.09465728332003,107.64959716796875,1057400
2018-05-01,107.0946462468697,108.82531334546111,106.37039422925392,108.71244812011719,806900
2018-05-02,108.64659381727816,110.13270744455497,107.03819997672133,109.01342010498047,1113000
2018-05-03,108.71245407191934,109.68125224820002,107.734248067655,108.57136535644531,711400
2018-05-04,108.16691614074392,110.73470782920815,107.07583771602792,109.73768615722656,860800
2018-05-07,110.03865932953515,110.51835804182464,108.2515525302407,109.23916625976562,672500
2018-05-08,111.75051904603926,111.9010155754342,109.3990645947645,109.85995483398438,1084900
2018-05-09,109.9258009905817,111.12033675650568,105.21348401576444,110.979248046875,1476400
2018-05-10,111.22378741963662,111.54358175713347,109.84113115512845,111.2049789428711,594200
2018-05-11,111.28025463817497,115.03318200229832,110.60303444687237,112.81340789794922,1354700
2018-05-14,112.75693805263592,114.65691721375025,112.17378195801352,114.38414764404297,939200
2018-05-15,114.08317060866997,114.22425931787299,111.7223082146204,112.79457092285156,878100
2018-05-16,113.47177267848636,114.28067349293336,111.6094249809037,111.95743560791016,855200
2018-05-17,112.06091501184575,113.41535509938949,111.06390060077585,112.67229461669922,1054900
2018-05-18,112.27725613030887,112.73813921976101,111.18617775813819,111.28964233398438,1087000
2018-05-21,111.36487621549652,112.53119552990964,109.46489713730186,112.0703125,1482900
2018-05-22,116.20889439939897,118.40985255891431,106.85950819534325,108.47731018066406,3940200
2018-05-23,108.9381886624493,116.28413055273732,108.75947581611207,115.92671203613281,1964800
2018-05-24,115.9925604064769,118.51332020259069,113.77278653335861,117.73263549804688,1270200
2018-05-25,117.28113849767459,118.73903587710862,117.01777676079975,117.48806762695312,1173100
2018-05-29,116.97074707489473,117.5633109943685,115.74798792872681,116.59451293945312,1163300
2018-05-30,116.63214054469118,121.01525507741631,116.18065813349922,120.89297485351562,1223900
2018-05-31,120.71424601214038,121.72067527079854,118.51328838661611,120.97760772705078,1535200
2018-06-01,121.18453183534469,121.96521629807205,119.6984183374166,120.71424102783203,993000
2018-06-04,121.33505373992428,124.13798352089867,121.32565308857511,122.19098663330078,1008600
2018-06-05,122.05930933564441,123.08454009622893,121.56080210885965,122.22860717773438,881200
2018-06-06,122.37912159349762,123.67712931435759,121.77714970234292,122.83059692382812,1173200
2018-06-07,123.21621985186596,124.13798602757849,121.95584364293293,122.32266998291016,1506100
2018-06-08,122.1909755947627,124.78697599442117,120.87415256572636,123.88402557373047,863800
2018-06-11,124.38256122842365,125.26669619847144,123.5360288689878,124.84343719482422,875600
2018-06-12,125.70874910073286,126.74339479913239,124.9374795045851,125.69934844970703,887700
2018-06-13,125.44541346630173,125.64294199607801,123.67712911200782,124.7964096069336,771100
2018-06-14,125.35135054615611,126.02857064457753,124.69294610384097,125.56768035888672,816200
2018-06-15,125.55825966191586,129.17009004211886,125.11618510290715,129.01019287109375,1652900
2018-06-18,128.0508340531651,130.15774291881283,127.7592559268955,130.02606201171875,1226100
2018-06-19,128.76565054317763,130.9007753781739,128.2953596144558,130.0824737548828,986100
2018-06-20,130.92900490260652,131.8884025126465,129.30180214356716,130.89138793945312,849600
2018-06-21,130.89137195951997,131.83235949522225,129.6586662267525,131.26776123046875,783800
2018-06-22,134.95644935645637,134.95644935645637,129.67750797501284,130.65614318847656,1377800
2018-06-25,129.7998171976782,129.84686944403617,127.2309253598262,129.1693572998047,915900
2018-06-26,129.40459687217924,130.95722040608408,128.40715248231757,128.9811553955078,745600
2018-06-27,129.0281941824515,129.5645639194243,126.10172264693956,126.44989776611328,1124400
2018-06-28,126.28053862052822,128.14369013040798,125.45247925965495,127.1368408203125,1039800
2018-06-29,127.79550290690408,129.7339347508035,127.2873760030808,127.6919937133789,725300
2018-07-02,127.03334441965,127.18390590348072,125.54658207307187,126.75104522705078,662500
2018-07-03,128.11541907229162,128.5765080323996,126.46869124689802,127.04269409179688,339600
2018-07-05,127.44736200682974,127.88020825933,126.0923375743692,127.84257507324219,957000
2018-07-06,129.12232385965626,129.85629306308542,127.99314157425229,129.0752716064453,889500
2018-07-09,129.4704682763084,133.22501361662782,129.35755436958087,132.63218688964844,950800
2018-07-10,132.62279373479234,133.5355528492197,131.17366480003233,132.3498992919922,963300
2018-07-11,131.56887925455538,131.56887925455538,128.32246089011426,130.87254333496094,710200
2018-07-12,132.08640176409105,132.57571925102246,130.0350560461146,130.59963989257812,441200
2018-07-13,131.07958482858047,133.33794948507952,130.7220049206074,131.11721801757812,835000
2018-07-16,131.427734375,132.2463889799135,130.81609818761217,131.427734375,505100
2018-07-17,130.9383886465511,132.9521010725367,130.9383886465511,132.001708984375,809100
2018-07-18,131.91705565480078,132.5286918594128,130.88196353802346,131.7100372314453,685800
2018-07-19,131.5971122726083,135.21990566074,131.21130393796403,134.9093780517578,1123700
2018-07-20,134.42008714208032,134.97526639139232,133.36617124494197,134.25070190429688,585700
2018-07-23,133.7519978713081,136.631418081669,133.7519978713081,136.123291015625,686100
2018-07-24,136.53728242182277,136.58432030686149,131.21129009918525,131.7288360595703,800400
2018-07-25,131.17364798654978,132.34988232774313,130.4867311516251,132.18051147460938,794700
2018-07-26,132.6792388987412,135.32341150428402,132.03937428399385,133.4132080078125,775700
2018-07-27,134.00603262372664,134.68354476886773,131.20187955032003,131.59710693359375,370300
2018-07-30,131.5971513203022,133.05567094299676,131.35248529972026,132.37815856933594,428100
2018-07-31,132.55691954647196,133.60141636412646,131.55007027374688,132.8956756591797,463100
2018-08-01,132.2275703925163,133.0932771883212,131.41832055060496,131.5030059814453,540200
2018-08-02,131.1736501469966,135.21049451312393,131.1736501469966,134.8058624267578,654000
2018-08-03,135.7374416088679,137.06423737839208,134.5894357547401,136.14205932617188,535000
2018-08-06,136.93250550887922,137.2242093375872,135.0223020257304,136.53729248046875,679500
2018-08-07,136.81018838930316,137.67589526969115,135.81274381751555,136.59376525878906,940300
2018-08-08,136.7442857519099,138.09929544675234,136.53726739054636,137.76995849609375,530900
2018-08-09,138.24988791379488,139.9248445894784,137.8170416852459,139.06854248046875,763400
2018-08-10,138.17460619697113,139.1814697514457,136.55610648806288,137.71353149414062,1006400
2018-08-13,138.32518509341426,139.1156112765198,135.97271595917252,136.2926483154297,1407000
2018-08-14,144.2910336766502,150.08752067994405,143.33123667236936,146.91639709472656,4487600
2018-08-15,148.65721715747236,149.37237692342885,146.44590491054026,148.7042694091797,1503100
2018-08-16,149.14651173225664,151.1508196076141,149.14651173225664,150.07809448242188,1415900
2018-08-17,150.22863387716694,150.70854664436402,149.62640251064747,150.2945098876953,965900
2018-08-20,150.9720451706984,151.73424279063943,150.5580083504019,151.3484344482422,999200
2018-08-21,151.706052055762,152.16714124004872,149.94640949005014,150.69918823242188,1193800
2018-08-22,151.066113657831,152.41173313092003,150.84028586700603,151.24490356445312,804200
2018-08-23,151.74366554097526,153.7197453788818,151.45196166244278,153.62564086914062,891300
2018-08-24,153.52208923102555,155.32879768217282,152.97632917199266,154.6606903076172,729300
2018-08-27,155.14064231752917,155.25357060869908,152.28945064673837,152.4211883544922,1064200
2018-08-28,152.63762787825013,153.29631642568467,150.5580386517067,152.53411865234375,1096700
2018-08-29,152.7598921643285,154.53835778873577,151.62130544283582,153.90789794921875,765000
2018-08-30,153.77619589434696,153.9832143204325,151.64956903167823,152.25180053710938,916300
2018-08-31,151.94123329752014,154.6418624816823,151.94123329752014,154.35015869140625,960700
2018-09-04,154.80188188534706,159.58210114063127,154.5101779946866,159.4785919189453,1371600
2018-09-05,159.4126960438966,160.8241772958702,156.9661227971438,157.14491271972656,1018200
2018-09-06,158.05766932612528,159.39386983454796,156.92848721349074,157.3519287109375,775600
2018-09-07,157.36134923851523,159.23391969475418,157.2296115514346,157.4084014892578,763200
2018-09-10,158.52815395576076,159.1115615694436,156.33565151429195,157.0790252685547,910200
2018-09-11,157.07905509486778,158.4811318049947,156.81557971231567,157.3707733154297,738500
2018-09-12,157.27664685341495,158.7351803192714,156.47680175197868,157.239013671875,1119600
2018-09-13,157.23901375453943,158.07649203795594,155.5264096478172,156.89083862304688,835800
2018-09-14,157.09786742281426,158.01062648813627,155.441734516232,155.68638610839844,995800
2018-09-17,157.62484164675698,159.74206393399626,153.57860609558796,153.8514862060547,1093400
2018-09-18,150.32273609711743,157.897687485727,149.61699555206056,157.75653076171875,1272400
2018-09-19,158.01064028152996,159.95849155745827,157.46486573597997,159.5915069580078,1110400
2018-09-20,160.15626675224345,160.73047282266174,157.20992903773868,159.60089111328125,879900
2018-09-21,160.79634675270432,161.27641495342462,158.33007770430416,158.55599975585938,1605300
2018-09-24,157.85943156458134,158.61249077327886,157.20991817662238,157.81236267089844,894900
2018-09-25,158.14186113444694,158.54662209886496,156.01448174477633,157.50177001953125,691800
2018-09-26,158.05714059906722,160.6551802054356,156.58868280575413,159.39381408691406,754200
2018-09-27,159.47851350511937,160.8904942207556,159.24318338584666,159.82679748535156,739700
2018-09-28,159.75152642269643,161.0034701893321,157.981839086476,158.45249938964844,1309700
2018-10-01,159.10201206392878,160.6269468418429,158.32071424118897,159.64797973632812,591600
2018-10-02,160.46689652814229,161.08817146565332,158.17007235679358,158.5183563232422,819300
2018-10-03,158.78197938466883,158.99849350178525,157.39825107760743,157.76536560058594,535500
2018-10-04,157.85942441308163,157.85942441308163,155.3931696206504,155.9862060546875,769500
2018-10-05,155.91090565892225,157.62410135322872,154.66835581089825,156.0991668701172,938800
2018-10-08,155.69438302439974,159.23375679844645,155.69438302439974,158.48069763183594,784700
2018-10-09,158.39601536307688,161.43647676375258,158.2924695264762,158.97962951660156,850400
2018-10-10,159.08317653260497,159.69502915851942,153.3128768348642,153.59527587890625,997300
2018-10-11,153.3128895073851,155.8168058809614,151.17610197579802,151.59027099609375,1345400
2018-10-12,153.9812047006257,156.2121296253976,153.0775307266235,155.4308319091797,1096700
2018-10-15,155.31788657763985,158.78193921414615,155.09196448088068,157.13462829589844,644900
2018-10-16,160.68340604620124,160.68340604620124,154.1694699272876,158.49012756347656,1067700
2018-10-17,157.02167031774022,157.95358278363275,144.98218744180636,150.21592712402344,1967500
2018-10-18,150.34768241528022,153.43521191079284,149.21810090579652,152.67274475097656,1393600
2018-10-19,153.7176510506764,156.97461216023282,152.84221545674484,154.6872100830078,1406100
2018-10-22,154.74367301610928,155.92973164918808,153.42583009046615,155.10137939453125,1426000
2018-10-23,152.90809326610017,155.44965555971638,151.91970393985778,154.3483123779297,1037800
2018-10-24,153.90589732381648,157.21934941027988,149.52876287006296,149.83938598632812,1418200
2018-10-25,150.05591570202694,154.76251855802116,147.90970594876651,153.59527587890625,1350400
2018-10-26,152.21153300346091,155.80738446838023,150.80897454944315,154.89430236816406,1668600
2018-10-29,156.92756698115596,158.63135500630707,153.35054575016997,155.19552612304688,1627400
2018-10-30,155.46849552517207,155.90149490692153,153.6046706139211,155.28964233398438,1020000
2018-10-31,156.34393718103698,156.34393718103698,150.30066056860335,150.3853759765625,1749400
2018-11-01,150.5736373509653,154.70603387711884,148.82278060164904,153.91531372070312,1018400
2018-11-02,155.3367015241222,155.96738448919672,154.11298209130763,155.31787109375,1089200
2018-11-05,155.5438087596886,156.3627530203463,153.70822224476274,155.4214324951172,1250700
